0.285087992215478,0.281266338322739,0.433645669461784
0.348942814699638,0.234046516519617,0.417010668780745
0.294811042663922,0.478494902436324,0.226694054899755
0.457086502058079,0.251492639846807,0.291420858095114
0.175972169595445,0.383482738409314,0.440545091995241
0.399058791806423,0.453960435163547,0.14698077303003
0.356804139622229,0.223941396960746,0.419254463417025
0.244072132867164,0.355457373535536,0.4004704935973
0.19169562522229,0.689392345417153,0.118912029360557
0.285938591923553,0.405975024903382,0.308086383173065
0.448666082563987,0.449654061880767,0.101679855555246
0.226826566679487,0.114169677824189,0.659003755496324
0.127144803244148,0.783346648932754,0.0895085478230975
0.262561239767951,0.167612983287827,0.569825776944223
0.444065797926757,0.490084160979695,0.0658500410935477
0.467471262178349,0.406032792897144,0.126495944924506
0.510725300829904,0.344244672855811,0.145030026314285
0.331128767069849,0.372346705461699,0.296524527468452
0.686651731859909,0.0691337000277637,0.244214568112327
0.333285363273661,0.425575833864622,0.241138802861717
0.433691665765511,0.281248368818255,0.285059965416234
0.407319671138073,0.0430256483752938,0.549654680486633
0.0714195736296956,0.462248452091962,0.466331974278342
0.263037380331377,0.36329807572355,0.373664543945073
0.741748103980956,0.180169000959555,0.0780828950594889
0.201825240673899,0.188532492910523,0.609642266415578
0.531879471379992,0.280533411322256,0.187587117297752
0.214153741287017,0.392249440050952,0.39359681866203
0.108307915482663,0.814368246044978,0.0773238384723591
0.134229313625207,0.609831636447375,0.255939049927418
0.107926254780671,0.680530936689945,0.211542808529384
0.339859103334009,0.452667312080722,0.207473584585269
0.404315414647267,0.25748988473648,0.338194700616253
0.0318169329044861,0.414941077362383,0.553241989733131
0.287741964477571,0.557500424408758,0.154757611113671
0.258075372816507,0.495938779038751,0.245985848144741
0.311585202568543,0.435035696449778,0.253379100981679
0.31159502855966,0.0187802183598194,0.66962475308052
0.476162899558819,0.260703246119084,0.263133854322097
0.691496827592754,0.212560605082909,0.0959425673243375
0.142294262413041,0.574054604868635,0.283651132718324
0.0198977938759486,0.315141374329015,0.664960831795036
0.32490467274408,0.171819041836397,0.503276285419523
0.351455738010097,0.361184200665401,0.287360061324502
0.0803970056006172,0.582489043654452,0.337113950744931
0.271399430830718,0.216447557069999,0.512153012099282
0.494456863625831,0.390333051051831,0.115210085322337
0.0402759908457831,0.590532481978526,0.36919152717569
0.448423087162054,0.214595843053588,0.336981069784358
0.455175581344648,0.232016682707105,0.312807735948247
